,population,city,province,# restaurants,restaurants per capita,population per restaurant,restaurants per 10k people,"city, state"
346,88414.0,Newton,MA,1,1.1310425950641302e-05,88414.0,0.11310425950641301,"Newton, MA"
347,88375.0,Reading,PA,16,0.00018104667609618105,5523.4375,1.8104667609618104,"Reading, PA"
348,87931.0,Avondale,AZ,15,0.00017058830219149104,5862.066666666667,1.7058830219149104,"Avondale, AZ"
349,87891.0,Fort Smith,AR,12,0.00013653275079359662,7324.25,1.3653275079359661,"Fort Smith, AR"
350,87796.0,Citrus Heights,CA,13,0.0001480705271310766,6753.538461538462,1.4807052713107658,"Citrus Heights, CA"
351,87773.0,Ogden,UT,32,0.00036457680607931823,2742.90625,3.6457680607931824,"Ogden, UT"
352,87590.0,Fayetteville,AR,14,0.00015983559767096702,6256.428571428572,1.59835597670967,"Fayetteville, AR"
353,87103.0,Fort Myers,FL,24,0.0002755358598440926,3629.2916666666665,2.7553585984409263,"Fort Myers, FL"
354,86840.0,Goodyear,AZ,5,5.757715338553662e-05,17368.0,0.5757715338553663,"Goodyear, AZ"
355,86276.0,Bryan,TX,6,6.954425332653345e-05,14379.333333333334,0.6954425332653346,"Bryan, TX"
356,86075.0,Waukegan,IL,13,0.00015103107754864943,6621.153846153846,1.5103107754864944,"Waukegan, IL"
357,86068.0,Hawthorne,CA,5,5.8093600408978944e-05,17213.6,0.5809360040897895,"Hawthorne, CA"
358,85925.0,Redwood City,CA,6,6.982833866744254e-05,14320.833333333334,0.6982833866744255,"Redwood City, CA"
359,85755.0,Bloomington,IN,12,0.00013993353157250307,7146.25,1.3993353157250306,"Bloomington, IN"
360,85618.0,Duluth,MN,11,0.0001284776565675442,7783.454545454545,1.2847765656754422,"Duluth, MN"
361,85531.0,Lake Forest,CA,6,7.015000409208358e-05,14255.166666666666,0.7015000409208356,"Lake Forest, CA"
362,85334.0,Hemet,CA,5,5.8593292239904374e-05,17066.8,0.5859329223990437,"Hemet, CA"
363,85098.0,Whittier,CA,15,0.00017626736233519,5673.2,1.7626736233519,"Whittier, CA"
364,84948.0,Largo,FL,14,0.00016480670527852333,6067.714285714285,1.6480670527852335,"Largo, FL"
365,84694.0,Danbury,CT,2,2.3614423689989846e-05,42347.0,0.23614423689989844,"Danbury, CT"
366,84683.0,Santa Fe,NM,11,0.00012989620112655433,7698.454545454545,1.2989620112655433,"Santa Fe, NM"
367,84534.0,Newport Beach,CA,14,0.00016561383585302956,6038.142857142857,1.6561383585302956,"Newport Beach, CA"
368,84347.0,Kennewick,WA,25,0.0002963946554115736,3373.88,2.9639465541157364,"Kennewick, WA"
369,84331.0,Mission,TX,10,0.00011858035597822864,8433.1,1.1858035597822865,"Mission, TX"
370,84196.0,Milpitas,CA,8,9.501639032733146e-05,10524.5,0.9501639032733146,"Milpitas, CA"
371,84092.0,Troy,MI,10,0.00011891737620701137,8409.2,1.1891737620701137,"Troy, MI"
372,83853.0,Chino Hills,CA,3,3.577689528102751e-05,27951.0,0.3577689528102751,"Chino Hills, CA"
373,83750.0,Alhambra,CA,9,0.00010746268656716417,9305.555555555555,1.0746268656716418,"Alhambra, CA"
374,83676.0,Merced,CA,14,0.0001673120130025336,5976.857142857143,1.673120130025336,"Merced, CA"
375,83203.0,Trenton,NJ,4,4.807518959652897e-05,20800.75,0.4807518959652897,"Trenton, NJ"
376,83097.0,Franklin,TN,24,0.0002888190909419113,3462.375,2.8881909094191127,"Franklin, TN"
377,83072.0,Medford,OR,19,0.00022871725731895222,4372.210526315789,2.2871725731895225,"Medford, OR"
378,83029.0,Melbourne,FL,11,0.0001324838309506317,7548.090909090909,1.3248383095063172,"Melbourne, FL"
379,83028.0,Manteca,CA,9,0.00010839716722069663,9225.333333333334,1.0839716722069663,"Manteca, CA"
380,82739.0,Mountain View,CA,4,4.834479507849986e-05,20684.75,0.48344795078499864,"Mountain View, CA"
381,82651.0,Sioux City,IA,17,0.00020568414175267086,4861.823529411765,2.0568414175267087,"Sioux City, IA"
382,82168.0,Lynchburg,VA,21,0.0002555739460617272,3912.7619047619046,2.5557394606172723,"Lynchburg, VA"
383,81788.0,Buena Park,CA,7,8.558712769599452e-05,11684.0,0.8558712769599451,"Buena Park, CA"
384,81777.0,Pleasanton,CA,8,9.782701737652396e-05,10222.125,0.9782701737652396,"Pleasanton, CA"
385,81631.0,Longview,TX,18,0.0002205044652154206,4535.055555555556,2.205044652154206,"Longview, TX"
386,81511.0,Westland,MI,4,4.90731312338212e-05,20377.75,0.49073131233821204,"Westland, MI"
387,81464.0,Auburn,WA,15,0.00018413041343415495,5430.933333333333,1.8413041343415497,"Auburn, WA"
388,81456.0,Cranston,RI,3,3.682969946965233e-05,27152.0,0.36829699469652327,"Cranston, RI"
389,81360.0,Somerville,MA,3,3.687315634218289e-05,27120.0,0.36873156342182895,"Somerville, MA"
390,81328.0,Folsom,CA,5,6.14794412748377e-05,16265.6,0.614794412748377,"Folsom, CA"
391,81125.0,Springdale,AR,16,0.00019722650231124807,5070.3125,1.9722650231124805,"Springdale, AR"
392,81066.0,Deerfield Beach,FL,5,6.167813880048356e-05,16213.2,0.6167813880048355,"Deerfield Beach, FL"
393,81004.0,Warwick,RI,3,3.703520813786973e-05,27001.333333333332,0.37035208137869735,"Warwick, RI"
394,80796.0,Cicero,IL,3,3.71305510173771e-05,26932.0,0.371305510173771,"Cicero, IL"
395,80028.0,Lawrence,MA,5,6.247813265357125e-05,16005.6,0.6247813265357125,"Lawrence, MA"
396,79620.0,Buckeye,AZ,8,0.0001004772670183371,9952.5,1.004772670183371,"Buckeye, AZ"
397,79604.0,Georgetown,TX,3,3.768654841465253e-05,26534.666666666668,0.3768654841465253,"Georgetown, TX"
398,79462.0,Cedar Park,TX,8,0.00010067705318265335,9932.75,1.0067705318265334,"Cedar Park, TX"
399,79348.0,Tustin,CA,7,8.821898472551292e-05,11335.42857142857,0.8821898472551293,"Tustin, CA"
400,79307.0,Lakewood,CA,8,0.00010087381946108161,9913.375,1.0087381946108163,"Lakewood, CA"
401,79291.0,Perris,CA,5,6.305885913912046e-05,15858.2,0.6305885913912046,"Perris, CA"
402,79135.0,Flower Mound,TX,2,2.5273267201617488e-05,39567.5,0.2527326720161749,"Flower Mound, TX"
403,78877.0,Loveland,CO,10,0.00012677966961218098,7887.7,1.26779669612181,"Loveland, CO"
404,78679.0,Boynton Beach,FL,20,0.0002541974351478794,3933.95,2.541974351478794,"Boynton Beach, FL"
405,78557.0,New Rochelle,NY,1,1.272961034662729e-05,78557.0,0.1272961034662729,"New Rochelle, NY"
406,78439.0,Temple,TX,3,3.824628054921659e-05,26146.333333333332,0.3824628054921659,"Temple, TX"
407,78396.0,Lake Charles,LA,16,0.00020409204551252616,4899.75,2.0409204551252613,"Lake Charles, LA"
408,78394.0,Jonesboro,AR,13,0.00016582901752685154,6030.307692307692,1.6582901752685153,"Jonesboro, AR"
409,78130.0,Napa,CA,6,7.679508511455267e-05,13021.666666666666,0.7679508511455267,"Napa, CA"
410,78014.0,Layton,UT,8,0.00010254569692619273,9751.75,1.0254569692619273,"Layton, UT"
411,77624.0,Alameda,CA,8,0.00010306090899721736,9703.0,1.0306090899721736,"Alameda, CA"
412,77617.0,Warner Robins,GA,14,0.00018037285646185758,5544.071428571428,1.8037285646185757,"Warner Robins, GA"
413,77503.0,Rapid City,SD,42,0.0005419145065352309,1845.3095238095239,5.419145065352309,"Rapid City, SD"
414,77330.0,Bloomington,IL,6,7.75895512737618e-05,12888.333333333334,0.775895512737618,"Bloomington, IL"
415,77273.0,Gastonia,NC,22,0.000284704877512197,3512.409090909091,2.84704877512197,"Gastonia, NC"
416,77192.0,Baytown,TX,9,0.00011659239299409266,8576.888888888889,1.1659239299409265,"Baytown, TX"
417,77140.0,Upland,CA,5,6.481721545242416e-05,15428.0,0.6481721545242416,"Upland, CA"
418,76760.0,Racine,WI,8,0.00010422094841063054,9595.0,1.0422094841063054,"Racine, WI"
419,76653.0,Scranton,PA,3,3.913741145160659e-05,25551.0,0.3913741145160659,"Scranton, PA"
420,76598.0,South Jordan,UT,1,1.305517115329382e-05,76598.0,0.1305517115329382,"South Jordan, UT"
421,76435.0,Bellflower,CA,4,5.233204683718192e-05,19108.75,0.5233204683718191,"Bellflower, CA"
422,76200.0,Kalamazoo,MI,23,0.0003018372703412073,3313.0434782608695,3.0183727034120733,"Kalamazoo, MI"
423,75995.0,San Ramon,CA,2,2.6317520889532207e-05,37997.5,0.2631752088953221,"San Ramon, CA"
424,75815.0,Bethlehem,PA,10,0.00013190001978500296,7581.5,1.3190001978500296,"Bethlehem, PA"
425,75667.0,Wyoming,MI,8,0.00010572640649160136,9458.375,1.0572640649160137,"Wyoming, MI"
426,75522.0,Hammond,IN,15,0.00019861762135536665,5034.8,1.9861762135536665,"Hammond, IN"
427,75516.0,Missoula,MT,14,0.0001853911753800519,5394.0,1.8539117538005192,"Missoula, MT"
428,75457.0,Missouri City,TX,3,3.9757742820414275e-05,25152.333333333332,0.39757742820414277,"Missouri City, TX"
429,75432.0,Pasco,WA,11,0.0001458267048467494,6857.454545454545,1.458267048467494,"Pasco, WA"
430,75251.0,Baldwin Park,CA,6,7.973315969223e-05,12541.833333333334,0.7973315969223,"Baldwin Park, CA"
431,75130.0,Iowa City,IA,4,5.324104884866232e-05,18782.5,0.5324104884866232,"Iowa City, IA"
432,75087.0,Rancho Cordova,CA,6,7.9907307523273e-05,12514.5,0.79907307523273,"Rancho Cordova, CA"
433,75048.0,Rock Hill,SC,7,9.327363820488221e-05,10721.142857142857,0.932736382048822,"Rock Hill, SC"
434,75038.0,Flagstaff,AZ,8,0.00010661264959087396,9379.75,1.0661264959087395,"Flagstaff, AZ"
435,74879.0,Gary,IN,16,0.00021367806728188142,4679.9375,2.1367806728188143,"Gary, IN"
436,74760.0,Arlington Heights,IL,4,5.3504547886570356e-05,18690.0,0.5350454788657036,"Arlington Heights, IL"
437,74545.0,Bolingbrook,IL,5,6.70735797169495e-05,14909.0,0.6707357971694949,"Bolingbrook, IL"
438,74416.0,Framingham,MA,3,4.031391098688454e-05,24805.333333333332,0.4031391098688454,"Framingham, MA"
439,74107.0,Union City,CA,4,5.397600766459309e-05,18526.75,0.5397600766459308,"Union City, CA"
440,74098.0,Appleton,WI,8,0.00010796512726389376,9262.25,1.0796512726389376,"Appleton, WI"
441,73631.0,Turlock,CA,12,0.00016297483396938788,6135.916666666667,1.629748339693879,"Turlock, CA"
442,73562.0,Camden,NJ,2,2.718795030042685e-05,36781.0,0.2718795030042685,"Camden, NJ"
443,73529.0,Bismarck,ND,9,0.00012240068544383848,8169.888888888889,1.2240068544383849,"Bismarck, ND"
444,73473.0,Evanston,IL,2,2.7220883862099003e-05,36736.5,0.27220883862099005,"Evanston, IL"
445,73453.0,Apple Valley,CA,2,2.7228295644834112e-05,36726.5,0.2722829564483411,"Apple Valley, CA"
446,72887.0,Schaumburg,IL,4,5.4879470961899925e-05,18221.75,0.5487947096189992,"Schaumburg, IL"
447,72717.0,Kissimmee,FL,30,0.0004125582738561822,2423.9,4.125582738561822,"Kissimmee, FL"
448,72689.0,Southfield,MI,6,8.254343848450246e-05,12114.833333333334,0.8254343848450246,"Southfield, MI"
449,72622.0,Maple Grove,MN,1,1.3769931976536036e-05,72622.0,0.13769931976536037,"Maple Grove, MN"
450,72588.0,Pittsburg,CA,4,5.5105527084366565e-05,18147.0,0.5510552708436657,"Pittsburg, CA"
451,72495.0,New Britain,CT,3,4.138216428719222e-05,24165.0,0.4138216428719222,"New Britain, CT"
452,72436.0,Jacksonville,NC,16,0.00022088464299519576,4527.25,2.2088464299519575,"Jacksonville, NC"
453,72419.0,Mansfield,TX,4,5.523412364158577e-05,18104.75,0.5523412364158578,"Mansfield, TX"
454,72299.0,Waukesha,WI,8,0.00011065159960718683,9037.375,1.1065159960718682,"Waukesha, WI"
455,72244.0,Frederick,MD,20,0.00027683959913626043,3612.2,2.7683959913626044,"Frederick, MD"
456,72130.0,Albany,GA,17,0.00023568556772494108,4242.941176470588,2.3568556772494107,"Albany, GA"
457,72117.0,Pawtucket,RI,3,4.159906818087275e-05,24039.0,0.41599068180872745,"Pawtucket, RI"
458,71929.0,Redmond,WA,11,0.0001529285823520416,6539.0,1.529285823520416,"Redmond, WA"
459,71721.0,Lafayette,IN,11,0.00015337209464452533,6520.090909090909,1.533720946445253,"Lafayette, IN"
460,71705.0,Gulfport,MS,7,9.76222020779583e-05,10243.57142857143,0.9762220207795831,"Gulfport, MS"
461,71513.0,Redlands,CA,8,0.0001118677722931495,8939.125,1.118677722931495,"Redlands, CA"
462,70746.0,Decatur,IL,15,0.00021202612161818336,4716.4,2.1202612161818335,"Decatur, IL"
463,70724.0,North Port,FL,2,2.827894349867089e-05,35362.0,0.2827894349867089,"North Port, FL"
464,70670.0,North Richland Hills,TX,6,8.490165558228386e-05,11778.333333333334,0.8490165558228385,"North Richland Hills, TX"
465,70635.0,Greenville,SC,43,0.0006087633609400439,1642.6744186046512,6.087633609400439,"Greenville, SC"
466,70543.0,Bowling Green,KY,19,0.00026933926824773544,3712.7894736842104,2.6933926824773544,"Bowling Green, KY"
467,70465.0,Broomfield,CO,8,0.0001135315404810899,8808.125,1.135315404810899,"Broomfield, CO"
468,70447.0,Canton,OH,43,0.0006103879512257442,1638.3023255813953,6.103879512257442,"Canton, OH"
469,70298.0,Marysville,WA,14,0.00019915218071637884,5021.285714285715,1.9915218071637886,"Marysville, WA"
470,70166.0,Walnut Creek,CA,3,4.275575064846222e-05,23388.666666666668,0.42755750648462215,"Walnut Creek, CA"
471,70166.0,Wilmington,DE,10,0.0001425191688282074,7016.6,1.4251916882820739,"Wilmington, DE"
472,69888.0,Camarillo,CA,2,2.8617216117216117e-05,34944.0,0.28617216117216115,"Camarillo, CA"
473,69887.0,Lynwood,CA,2,2.8617625595604333e-05,34943.5,0.28617625595604335,"Lynwood, CA"
474,69724.0,Lehi,UT,2,2.8684527565830992e-05,34862.0,0.2868452756583099,"Lehi, UT"
475,69523.0,Homestead,FL,12,0.00017260474950735728,5793.583333333333,1.7260474950735727,"Homestead, FL"
476,69451.0,Delray Beach,FL,10,0.00014398640768311472,6945.1,1.439864076831147,"Delray Beach, FL"
477,69413.0,Davis,CA,4,5.76260930949534e-05,17353.25,0.5762609309495339,"Davis, CA"
478,69283.0,Lake Elsinore,CA,5,7.216777564481907e-05,13856.6,0.7216777564481908,"Lake Elsinore, CA"
479,69186.0,Daytona Beach,FL,16,0.0002312606596710317,4324.125,2.3126065967103173,"Daytona Beach, FL"
480,68941.0,Dothan,AL,33,0.0004786701672444554,2089.121212121212,4.786701672444554,"Dothan, AL"
481,68823.0,Rocklin,CA,3,4.3590078898042804e-05,22941.0,0.43590078898042806,"Rocklin, CA"
482,68802.0,Eau Claire,WI,10,0.00014534461207523037,6880.2,1.4534461207523037,"Eau Claire, WI"
483,68669.0,Rogers,AR,10,0.00014562611950079366,6866.9,1.4562611950079365,"Rogers, AR"
484,68484.0,Castle Rock,CO,8,0.00011681560656503709,8560.5,1.168156065650371,"Castle Rock, CO"
485,68159.0,Bossier City,LA,13,0.00019073049780659929,5243.0,1.9073049780659928,"Bossier City, LA"
486,68079.0,Rockville,MD,6,8.813290441986516e-05,11346.5,0.8813290441986515,"Rockville, MD"
487,67999.0,Muncie,IN,18,0.0002647097751437521,3777.722222222222,2.647097751437521,"Muncie, IN"
488,67985.0,Gaithersburg,MD,6,8.825476207987056e-05,11330.833333333334,0.8825476207987056,"Gaithersburg, MD"
489,67899.0,West Des Moines,IA,5,7.363878702190018e-05,13579.8,0.7363878702190018,"West Des Moines, IA"
490,67789.0,South San Francisco,CA,4,5.900662349348714e-05,16947.25,0.5900662349348714,"South San Francisco, CA"
491,67644.0,Yorba Linda,CA,4,5.913310862752055e-05,16911.0,0.5913310862752055,"Yorba Linda, CA"
492,67638.0,Conway,AR,14,0.00020698423962861113,4831.285714285715,2.0698423962861114,"Conway, AR"
493,67586.0,Lodi,CA,15,0.00022193945491669873,4505.733333333334,2.2193945491669873,"Lodi, CA"
494,67482.0,Palatine,IL,5,7.409383242938857e-05,13496.4,0.7409383242938858,"Palatine, IL"
495,67355.0,Ankeny,IA,9,0.00013362036968302279,7483.888888888889,1.336203696830228,"Ankeny, IA"
496,67345.0,Mount Vernon,NY,2,2.9697824634345533e-05,33672.5,0.2969782463434554,"Mount Vernon, NY"
497,67339.0,Rowlett,TX,1,1.4850235376230713e-05,67339.0,0.14850235376230714,"Rowlett, TX"
498,67328.0,Waterloo,IA,12,0.0001782319391634981,5610.666666666667,1.7823193916349809,"Waterloo, IA"
499,67213.0,Alpharetta,GA,10,0.0001487807418207787,6721.3,1.4878074182077872,"Alpharetta, GA"
500,67191.0,Jackson,TN,13,0.00019347829322379485,5168.538461538462,1.9347829322379486,"Jackson, TN"
501,67010.0,Yuba City,CA,7,0.0001044620205939412,9572.857142857143,1.044620205939412,"Yuba City, CA"
502,67004.0,Oshkosh,WI,8,0.00011939585696376336,8375.5,1.1939585696376336,"Oshkosh, WI"
503,66916.0,Victoria,TX,9,0.0001344969812899755,7435.111111111111,1.344969812899755,"Victoria, TX"
504,66906.0,Johnson City,TN,14,0.0002092487968194183,4779.0,2.092487968194183,"Johnson City, TN"
505,66749.0,Redondo Beach,CA,4,5.9925991400620235e-05,16687.25,0.5992599140062024,"Redondo Beach, CA"
506,66385.0,Laguna Niguel,CA,4,6.025457558183324e-05,16596.25,0.6025457558183325,"Laguna Niguel, CA"
507,66340.0,Kenner,LA,13,0.00019596020500452216,5103.076923076923,1.9596020500452216,"Kenner, LA"
508,66259.0,Auburn,AL,15,0.0002263843402405711,4417.266666666666,2.263843402405711,"Auburn, AL"
509,66258.0,Ames,IA,12,0.0001811102055600833,5521.5,1.811102055600833,"Ames, IA"
510,66215.0,Portland,ME,2,3.0204636411689194e-05,33107.5,0.30204636411689195,"Portland, ME"
511,65903.0,North Little Rock,AR,16,0.00024278105700802695,4118.9375,2.4278105700802697,"North Little Rock, AR"
512,65892.0,Sammamish,WA,1,1.5176349177441874e-05,65892.0,0.15176349177441875,"Sammamish, WA"
513,65860.0,Madera,CA,2,3.0367446097783177e-05,32930.0,0.30367446097783174,"Madera, CA"
514,65807.0,Shawnee,KS,5,7.597975899220448e-05,13161.4,0.7597975899220447,"Shawnee, KS"
515,65791.0,Jupiter,FL,9,0.00013679682631362954,7310.111111111111,1.367968263136295,"Jupiter, FL"
516,65496.0,Tulare,CA,6,9.160864785635764e-05,10916.0,0.9160864785635764,"Tulare, CA"
517,65469.0,Youngstown,OH,34,0.0005193297591226382,1925.5588235294117,5.193297591226382,"Youngstown, OH"
518,65398.0,Wellington,FL,6,9.174592495183338e-05,10899.666666666666,0.9174592495183339,"Wellington, FL"
519,65380.0,Pflugerville,TX,2,3.059039461609055e-05,32690.0,0.30590394616090544,"Pflugerville, TX"
520,65364.0,Palo Alto,CA,7,0.00010709258919282785,9337.714285714286,1.0709258919282785,"Palo Alto, CA"
521,65273.0,Schenectady,NY,4,6.128108099826881e-05,16318.25,0.6128108099826881,"Schenectady, NY"
522,65022.0,Harlingen,TX,16,0.0002460705607332903,4063.875,2.4607056073329026,"Harlingen, TX"
523,64897.0,Bayonne,NJ,2,3.0818065550025425e-05,32448.5,0.30818065550025425,"Bayonne, NJ"
524,64893.0,Eden Prairie,MN,3,4.622994776015903e-05,21631.0,0.4622994776015903,"Eden Prairie, MN"
525,64842.0,Port Orange,FL,4,6.168841183183739e-05,16210.5,0.6168841183183739,"Port Orange, FL"
526,64826.0,Dublin,CA,4,6.170363742942646e-05,16206.5,0.6170363742942647,"Dublin, CA"
527,64776.0,San Marcos,TX,10,0.00015437816475237742,6477.6,1.5437816475237742,"San Marcos, TX"
528,64668.0,Noblesville,IN,7,0.00010824519082080782,9238.285714285714,1.0824519082080781,"Noblesville, IN"
529,64608.0,Santa Cruz,CA,5,7.738979692917285e-05,12921.6,0.7738979692917286,"Santa Cruz, CA"
530,64575.0,Janesville,WI,6,9.291521486643438e-05,10762.5,0.9291521486643438,"Janesville, WI"
531,64558.0,San Clemente,CA,5,7.744973512190588e-05,12911.6,0.7744973512190588,"San Clemente, CA"
532,64474.0,Brentwood,CA,1,1.5510128113658217e-05,64474.0,0.1551012811365822,"Brentwood, CA"
533,64367.0,East Orange,NJ,2,3.107182251774978e-05,32183.5,0.3107182251774978,"East Orange, NJ"
534,64235.0,Cheyenne,WY,15,0.00023351755273604732,4282.333333333333,2.3351755273604735,"Cheyenne, WY"
535,64051.0,Chapel Hill,NC,17,0.0002654134986182886,3767.705882352941,2.6541349861828856,"Chapel Hill, NC"
536,64014.0,Haverhill,MA,1,1.5621582778767144e-05,64014.0,0.15621582778767146,"Haverhill, MA"
537,63855.0,Lorain,OH,5,7.830240388379923e-05,12771.0,0.7830240388379923,"Lorain, OH"
538,63597.0,Grand Junction,CO,14,0.0002201361699451232,4542.642857142857,2.201361699451232,"Grand Junction, CO"
539,63230.0,Springfield,OR,14,0.00022141388581369602,4516.428571428572,2.2141388581369603,"Springfield, OR"
540,62888.0,Idaho Falls,ID,12,0.00019081541788576516,5240.666666666667,1.9081541788576517,"Idaho Falls, ID"
541,62709.0,Encinitas,CA,2,3.1893348642140685e-05,31354.5,0.3189334864214068,"Encinitas, CA"
542,62700.0,Skokie,IL,9,0.00014354066985645933,6966.666666666667,1.4354066985645935,"Skokie, IL"
543,62608.0,Leander,TX,3,4.791719907998978e-05,20869.333333333332,0.4791719907998978,"Leander, TX"
544,62495.0,Waltham,MA,8,0.00012801024081926553,7811.875,1.2801024081926553,"Waltham, MA"
545,62166.0,Council Bluffs,IA,8,0.00012868770710677862,7770.75,1.2868770710677864,"Council Bluffs, IA"
546,62082.0,Hamilton,OH,32,0.0005154473116201153,1940.0625,5.154473116201154,"Hamilton, OH"
547,62027.0,Pico Rivera,CA,3,4.8366034146420105e-05,20675.666666666668,0.48366034146420106,"Pico Rivera, CA"
548,61954.0,Montebello,CA,5,8.070503922264906e-05,12390.8,0.8070503922264906,"Montebello, CA"
549,61448.0,Sanford,FL,8,0.0001301913813305559,7681.0,1.3019138133055592,"Sanford, FL"
550,61394.0,National City,CA,7,0.00011401765644851289,8770.57142857143,1.1401765644851287,"National City, CA"
551,61339.0,Burnsville,MN,7,0.0001141198910970182,8762.714285714286,1.1411989109701821,"Burnsville, MN"
552,61037.0,Lakewood,WA,12,0.00019660206104493995,5086.416666666667,1.9660206104493996,"Lakewood, WA"
553,60922.0,Taylor,MI,5,8.207215784117397e-05,12184.4,0.8207215784117395,"Taylor, MI"
554,60867.0,Marietta,GA,27,0.00044359012272660064,2254.3333333333335,4.435901227266006,"Marietta, GA"
555,60786.0,Ocala,FL,29,0.0004770835389727898,2096.0689655172414,4.770835389727898,"Ocala, FL"
556,60622.0,Terre Haute,IN,11,0.00018145227805087263,5511.090909090909,1.8145227805087263,"Terre Haute, IN"
557,60548.0,Woodland,CA,9,0.00014864239941864306,6727.555555555556,1.4864239941864306,"Woodland, CA"
558,60520.0,Petaluma,CA,2,3.304692663582287e-05,30260.0,0.3304692663582287,"Petaluma, CA"
559,60513.0,La Habra,CA,10,0.00016525374712871615,6051.3,1.6525374712871614,"La Habra, CA"
560,60470.0,Malden,MA,3,4.9611377542583097e-05,20156.666666666668,0.496113775425831,"Malden, MA"
561,60336.0,Commerce City,CO,1,1.6573853089366217e-05,60336.0,0.16573853089366217,"Commerce City, CO"
562,60131.0,Owensboro,KY,15,0.0002494553558064892,4008.733333333333,2.494553558064892,"Owensboro, KY"
563,59947.0,Bristol,CT,1,1.66814019050161e-05,59947.0,0.16681401905016097,"Bristol, CT"
564,59750.0,Utica,NY,7,0.00011715481171548118,8535.714285714286,1.1715481171548119,"Utica, NY"
565,59669.0,Monterey Park,CA,2,3.3518242303373614e-05,29834.5,0.33518242303373613,"Monterey Park, CA"
566,59637.0,Bonita Springs,FL,3,5.030434126465114e-05,19879.0,0.5030434126465114,"Bonita Springs, FL"
567,59599.0,Porterville,CA,3,5.033641504052081e-05,19866.333333333332,0.5033641504052081,"Porterville, CA"
568,59458.0,Greenwood,IN,21,0.0003531904874028726,2831.3333333333335,3.531904874028726,"Greenwood, IN"
569,59439.0,Bradenton,FL,29,0.00048789515301401435,2049.6206896551726,4.878951530140143,"Bradenton, FL"
570,59439.0,Vineland,NJ,2,3.36479415871734e-05,29719.5,0.336479415871734,"Vineland, NJ"
571,59438.0,Pontiac,MI,8,0.00013459403075473603,7429.75,1.3459403075473602,"Pontiac, MI"
572,59395.0,Meriden,CT,4,6.734573617307854e-05,14848.75,0.6734573617307854,"Meriden, CT"
573,59329.0,Gardena,CA,15,0.00025282745369043804,3955.266666666667,2.5282745369043806,"Gardena, CA"
574,59300.0,Apex,NC,9,0.00015177065767284993,6588.888888888889,1.5177065767284992,"Apex, NC"
575,59277.0,Royal Oak,MI,8,0.00013495959647080656,7409.625,1.3495959647080655,"Royal Oak, MI"
576,59276.0,Cupertino,CA,3,5.061070247655038e-05,19758.666666666668,0.5061070247655037,"Cupertino, CA"
577,59265.0,Lancaster,PA,9,0.00015186028853454822,6585.0,1.5186028853454823,"Lancaster, PA"
578,59249.0,La Mesa,CA,4,6.751168796097825e-05,14812.25,0.6751168796097824,"La Mesa, CA"
579,59032.0,Gilroy,CA,5,8.469982382436644e-05,11806.4,0.8469982382436645,"Gilroy, CA"
580,58899.0,Des Plaines,IL,9,0.0001528039525289054,6544.333333333333,1.5280395252890542,"Des Plaines, IL"
581,58877.0,Springfield,OH,18,0.00030572209861236136,3270.9444444444443,3.057220986123614,"Springfield, OH"
582,58856.0,Corvallis,OR,13,0.00022087807530243305,4527.384615384615,2.2087807530243304,"Corvallis, OR"
583,58632.0,Casa Grande,AZ,4,6.822213125938055e-05,14658.0,0.6822213125938055,"Casa Grande, AZ"
584,58481.0,Caldwell,ID,12,0.00020519484960927482,4873.416666666667,2.051948496092748,"Caldwell, ID"
585,58440.0,San Rafael,CA,2,3.4223134839151266e-05,29220.0,0.34223134839151265,"San Rafael, CA"
586,58434.0,Great Falls,MT,7,0.0001197932710408324,8347.714285714286,1.197932710408324,"Great Falls, MT"
587,58285.0,Sarasota,FL,18,0.0003088273140602213,3238.0555555555557,3.0882731406022135,"Sarasota, FL"
588,58225.0,Richland,WA,20,0.00034349506225848003,2911.25,3.4349506225848003,"Richland, WA"
589,58113.0,Hendersonville,TN,8,0.0001376628293152995,7264.125,1.376628293152995,"Hendersonville, TN"
590,58109.0,White Plains,NY,2,3.4418076373711474e-05,29054.5,0.3441807637371147,"White Plains, NY"
591,58098.0,Huntersville,NC,7,0.00012048607525216015,8299.714285714286,1.2048607525216015,"Huntersville, NC"
592,58081.0,Santee,CA,5,8.608667206143145e-05,11616.2,0.8608667206143146,"Santee, CA"
593,58020.0,Kokomo,IN,14,0.00024129610479145123,4144.285714285715,2.4129610479145125,"Kokomo, IN"
594,57939.0,Arcadia,CA,6,0.00010355718945787811,9656.5,1.035571894578781,"Arcadia, CA"
595,57931.0,Casper,WY,7,0.00012083340525797931,8275.857142857143,1.2083340525797932,"Casper, WY"
596,57882.0,Dubuque,IA,22,0.0003800836183960471,2631.0,3.8008361839604716,"Dubuque, IA"
597,57857.0,Orland Park,IL,4,6.913597317524241e-05,14464.25,0.691359731752424,"Orland Park, IL"
598,57706.0,Parker,CO,4,6.931688212664194e-05,14426.5,0.6931688212664194,"Parker, CO"
599,57704.0,Palm Beach Gardens,FL,3,5.1989463468737e-05,19234.666666666668,0.51989463468737,"Palm Beach Gardens, FL"
600,57703.0,Hanford,CA,3,5.199036445245481e-05,19234.333333333332,0.5199036445245482,"Hanford, CA"
601,57509.0,Huntington Park,CA,7,0.00012172007859639361,8215.57142857143,1.2172007859639362,"Huntington Park, CA"
