,name,address,city,province,latitude,longitude
18304,wendys,740 Northwest Hwy,Cary,IL,42.21744,-88.256998
18305,wendys,6 S Clark St,Chicago,IL,41.881686,-87.630854
18306,wendys,242 W Garfield Blvd,Chicago,IL,41.794435,-87.632676
18307,wendys,2053 W Lawrence Ave,Chicago,IL,41.968494,-87.681254
18308,allaboutburger,3325 Wilson Blvd,Arlington,VA,38.88365,-77.099486
18310,bojanglesfamouschickennbiscuits,2780 Hwy 501,Aynor,SC,33.995021,-79.203855
18311,bojanglesfamouschickennbiscuits,4092 Atlanta Hwy,Loganville,GA,33.845852,-83.910179
18312,subwayæ,104 E Brandon Blvd,Brandon,FL,27.937766,-82.285505
18313,dominospizza,554 5th Ave,Brooklyn,NY,40.75581,-73.97929
18315,nathansfamous,650 86th St,Brooklyn,NY,40.618378,-74.02185
18316,sonicdrivein,8405 N Houston Rosslyn Rd,Houston,TX,29.867682,-95.488431
18317,theswingingdoor,3818 FM 359 Rd,Richmond,TX,29.62698,-95.76893
18318,burgerking,5811 S Gessner Rd,Houston,TX,29.71802,-95.53888
18319,jimmyjohns,12925 FM 1960 Rd W,Houston,TX,29.919348,-95.61018
18320,wendys,6101 Hillcroft St,Houston,TX,29.71501,-95.4965
18321,burgerking,25560 Kingsland Blvd,Katy,TX,29.77365137,-95.81826649
18322,dangelogrilledswiches,49 River St,Waltham,MA,42.3686874,-71.2177334
18324,tacobell,934 SW State Route 7,Blue Springs,MO,39.00806,-94.27249
18325,tacobell,1720 Middlesex St,Lowell,MA,42.63496,-71.3531
18326,subway,1325 Capital Ave NE,Battle Creek,MI,42.34085,-85.15456
18327,checkers,554 E 8th St,Holland,MI,42.78986,-86.08324
18328,mcdonalds,5235 Wadsworth Byp,Arvada,CO,39.79193,-105.0813
18331,mcdonalds,595 US Highway 287,Broomfield,CO,39.92347,-105.09141
18332,jackinthebox,9703 Washington St,Denver,CO,39.872894,-104.97841
18333,burgerking,1725 US Highway 1 S,Saint Augustine,FL,29.87,-81.32377
18334,jackinthebox,27 Wolfensberger Rd,Castle Rock,CO,39.380703,-104.86361
18335,arcticcircle,1360 S State St,Orem,UT,40.27226,-111.68407
18336,tacobell,3197 W 5400 S,Salt Lake City,UT,40.65223,-111.96709
18337,tacobell,3475 W 3500 S,West Valley City,UT,40.69624,-111.97394
18338,wendys,3490 S 8000 W,Magna,UT,40.697,-112.0827
18340,tacobell,2325 US Highway 92 W,Auburndale,FL,28.05673,-81.8184
18341,sonicdrivein,415 Magnolia Ave,Auburndale,FL,28.05859,-81.78832
18343,kfc,20 Hempstead Ave,Hempstead,NY,40.70408891,-73.6384697
18344,jimmyjohns,14173 Manchester Rd,Ballwin,MO,38.593655,-90.497734
18345,wendys,11961 Paul Mayer Ave,Bridgeton,MO,38.74702979,-90.42207558
18346,longjohnsilversaw,12294 Saint Charles Rock Rd,Bridgeton,MO,38.75199888,-90.42803263
18347,jimmyjohns,6102 Luther Ln,Dallas,TX,32.863434,-96.80637
18349,fazolis,7511 E Washington St,Indianapolis,IN,39.77218,-86.0354
18351,mcdonalds,3165 N Highway 67,Florissant,MO,38.794712,-90.283066
18352,kfc,695 Atlanta Rd,Cumming,GA,34.1874,-84.1437
18355,mcdonalds,9960 Valley Blvd,El Monte,CA,34.07886,-118.05328
18356,burgerking,3788 S Orlando Dr,Sanford,FL,28.7577,-81.2874
18358,mcdonalds,1666 US Highway 395 N,Minden,NV,38.9578,-119.7746
18359,innoutburger,28009 Greenspot Rd,Highland,CA,34.1078,-117.1937
18361,chickfila,7285 Battle Hill Dr,Mechanicsville,VA,37.60824,-77.35565
18362,wendys,680 Southpark Blvd,Colonial Heights,VA,37.247324,-77.389747
18363,littlecaesarspizza,9776 Holman Rd NW,Seattle,WA,47.70065,-122.36396
18364,wendys,3200 N Main St,Anderson,SC,34.5411,-82.6677
18365,hardees,100 Fritz Dr,Anderson,SC,34.5515,-82.6766
18366,wendys,2128 N Highway 81,Anderson,SC,34.55436,-82.62852
18367,arbys,4544 Hwy 81 N,Anderson,SC,34.631215,-82.599239
18368,kfc,1797 Asheville Hwy,Spartanburg,SC,34.9835,-81.971
18369,sonicdrivein,3121 Boiling Springs Rd,Boiling Springs,SC,35.03972,-81.97564
18371,wendys,4006 Highway 9,Boiling Springs,SC,35.0495,-81.9862
18372,subway,6322 Kenwood Ave,Rosedale,MD,39.33873,-76.50512
18373,mcdonalds,7708 Landover Rd,Hyattsville,MD,38.92749,-76.88092
18374,checkers,1939 E Osceola Pkwy,Kissimmee,FL,28.345566,-81.36599
18375,tacobell,9598 Livingston Rd,Fort Washington,MD,38.75852,-76.99477
18377,mcdonalds,16547 W Bell Rd,Surprise,AZ,33.638268,-112.4147
18378,raisingcaneschickenfingers,9935 W McDowell Rd,Avondale,AZ,33.46463,-112.27328
18379,dominospizza,13706 N 51st Ave,Glendale,AZ,33.60926,-112.16862
18380,baskinrobbins,15530 W Roosevelt St,Goodyear,AZ,33.457687,-112.39311
18381,mcdonalds,2900 Wakefield Pines Dr,Raleigh,NC,35.9421,-78.55962
18382,mcdonalds,2565 N Hollywood Way,Burbank,CA,34.19466,-118.34949
18383,mcdonalds,2980 44th St SW,Grandville,MI,42.88415,-85.7382
18385,wendys,1300 S West Ave,Jackson,MI,42.2326,-84.4234
18386,mcdonalds,825 Russ Ave,Waynesville,NC,35.50369,-82.99154
18387,wendys,1500 Four Seasons Blvd,Hendersonville,NC,35.3309,-82.4484
18388,clambakeseafoodrestaurant,350 Pine Point Rd,Scarborough,ME,43.542388,-70.34520149
18389,jimmyjohns,2745 Hartigan Rd,Fox Lake,IL,42.362774,-88.16248
18390,paexpress,1822 Crenshaw Cir,Vernon Hills,IL,42.25595486,-87.94828747
18391,mcdonalds,511 W Liberty St,Wauconda,IL,42.257381,-88.150947
18392,wendys,22 Bethel Rd,Somers Point,NJ,39.332085,-74.59398
18393,fiveguys,2900 Golf Rd,Delafield,WI,43.0533,-88.3716
18394,mcdonalds,211 Hwy 83,Delafield,WI,43.0533,-88.3748
18395,burgerking,5940 University Blvd,Coraopolis,PA,40.52199,-80.21862
18396,mcdonalds,2805 Gracy Center Way,Coraopolis,PA,40.51616,-80.21953
18397,kfc,109 Cavasina Dr,Canonsburg,PA,40.2629,-80.1746
18398,mcdonalds,200 Walmart Dr,Gibsonia,PA,40.621246,-79.944277
18399,beanthru,4221 Ohio River Blvd,Pittsburgh,PA,40.48643,-80.05481
18400,wendys,31 Towne Center Dr,Leechburg,PA,40.608448,-79.61083
18401,tacobellkfc,14 Hilltop Plz,Kittanning,PA,40.81281452,-79.54347387
18402,checkers,5391 Riverdale Rd,Atlanta,GA,33.60850055,-84.43637749
18403,kfc,262 Boston Post Rd,Port Chester,NY,40.99649,-73.672113
18404,kfc,1556 Myrtle Ave,Brooklyn,NY,40.699341,-73.911385
18405,tacobell,245 Meadow Dr,North Tonawanda,NY,43.052336,-78.876737
18406,tacobell,2409 E Lake Mead Blvd,North Las Vegas,NV,36.195547,-115.116672
18407,panerabread,3709 South Providence Road,Columbia,MO,38.909433,-92.335761
18408,bostonmarket,799 N Federal Hwy,Boca Raton,FL,26.357631,-80.085687
18409,cafezonarosa,101 5th St N,Walker,MN,47.104234,-94.582308
18410,tacodelmar,801 SW 119th St,Oklahoma City,OK,35.348786,-97.52751
18411,tacodelmar,332 Goodman Rd E,Southaven,MS,34.96276,-89.985667
18412,tacodelmar,1310 25th St S,Fargo,ND,46.861059,-96.819561
18413,culvers,525 Gilchrist St,Ames,IA,42.023588,-93.61709
18415,wendys,1521 S Arlington St,Akron,OH,41.030605,-81.490909
18416,jackinthebox,911 El Camino Real,Santa Clara,CA,37.35477,-121.946434
18417,chipotlemexicangrill,601 King St,Alexandria,VA,38.80491841,-77.04584241
18418,jimmyjohns,4515 John F Kennedy Pkwy,Fort Collins,CO,40.5253,-105.0714
18419,tacocabana,8330 Montgomery Blvd Ne,Albuquerque,NM,35.130295,-106.5516172
18420,tacobell,3031 Cleveland Ave NW,Canton,OH,40.83255,-81.38864
18421,papagyros,2045 Cleveland Ave NW,Canton,OH,40.82057,-81.38229
18422,jimmyjohns,1414 12th Ave N,Fargo,ND,46.89022629,-96.80220355
18424,carlsjr,3100 N Mesa St,El Paso,TX,31.78009,-106.50406
18425,carlsjr,151 E 5300 S,Salt Lake City,UT,40.656095,-111.88638
18426,carlsjr,7120 Airport Rd,El Paso,TX,31.805675,-106.404258
18427,carlsjr,8800 S Polk St,Dallas,TX,32.641238,-96.839957
18428,carlsjr,12000 SE 82nd Ave,Happy Valley,OR,45.435552,-122.574798
18429,carlsjr,8205 SE Rhine St,Portland,OR,45.497112,-122.578255
18430,carlsjr,1700 NW 6th St,Grants Pass,OR,42.459283,-123.322632
18431,subway,226 Grant Rd,East Wenatchee,WA,47.406014,-120.286322
18432,subway,1399 Southeast Blvd,Ephrata,WA,47.301664,-119.540441
18433,subway,8207 NE Vancouver Mall Dr,Vancouver,WA,45.657613,-122.588312
18434,subway,8700 NE Vancouver Mall Dr,Vancouver,WA,45.657631,-122.585397
18435,dominospizza,2602 Columbia Pike,Arlington,VA,38.8629,-77.0853
18436,dominospizza,5159 Waterway Dr,Dumfries,VA,38.6104,-77.3588
18437,dominospizza,350 Fortune Ter,Potomac,MD,39.062347,-77.15924
18438,subway,2928 S Grand Blvd,Spokane,WA,47.627462,-117.401886
18439,subway,7235 Burden Blvd,Pasco,WA,46.270944,-119.185346
18440,subway,1710 N Hamilton St,Spokane,WA,47.673065,-117.396336
18441,subway,1607 W Lincoln Ave,Yakima,WA,46.603407,-120.530562
18442,subway,920 Us Highway 2,Leavenworth,WA,47.596688,-120.661161
18443,tacobell,21 Madison Square Dr,Madisonville,KY,37.326129,-87.480855
18444,pizzahut,10260 W Charleston Blvd,Las Vegas,NV,36.159029,-115.317892
18445,tacobell,1702 N Cockrell Hill Rd,Dallas,TX,32.768342,-96.895438
18447,tacobell,1709 N Main St,Rushville,IN,39.627586,-85.445486
18448,tacobell,171 State Rt 17,Hasbrouck Heights,NJ,40.855121,-74.071729
18449,tacobell,1726 University Ave,Oxford,MS,34.362566,-89.511465
18450,tacobell,1354 W 190th St,Torrance,CA,33.857939,-118.301579
18451,tacobell,1360 Fordham Dr,Virginia Beach,VA,36.798636,-76.176121
18452,tacobell,2000 N Roan St,Johnson City,TN,36.338938,-82.373686
18453,tacobell,2005 W 136th Ave,Broomfield,CO,39.943568,-105.01155
18454,tacobell,201 S Service Rd,Blytheville,AR,35.927168,-89.875342
18455,tacobell,2011 Camino Del Este,San Diego,CA,32.769675,-117.14312
18456,tacobell,3022 N Ashley St,Valdosta,GA,30.872387,-83.290489
18457,tacobell,3045 Covington Pike,Memphis,TN,35.208668,-89.8952
18458,mcdonalds,67 W State St,Sharon,PA,41.232869,-80.510068
18459,mcdonalds,430 Elizabeth Ave,Reading,PA,40.38506,-75.926889
18460,tacobell,8131 Timberlake Rd,Lynchburg,VA,37.343361,-79.235356
18462,tacobell,2802 Candlers Mountain Rd,Lynchburg,VA,37.369977,-79.181467
18463,tacobell,2391 George Washington Memorial Hwy,Hayes,VA,37.274484,-76.498423
18465,mcdonalds,8303 Broadway St,Pearland,TX,29.559024,-95.348729
18466,tacobell,2700 Stirling Rd,Hollywood,FL,26.048044,-80.160595
18467,tacobell,945 Beal Pkwy NW,Fort Walton Beach,FL,30.450594,-86.638436
18468,tacobell,3500 W Broward Blvd,Fort Lauderdale,FL,26.121054,-80.194055
18469,mcdonalds,200 W Main St,Grove City,PA,41.157888,-80.088702
18471,mcdonalds,475 S Oxford Valley Rd,Fairless Hills,PA,40.170803,-74.85172
18472,mcdonalds,7855 Perry Hwy,Erie,PA,42.071115,-80.039596
18473,subway,235 Ridgedale Ave,Cedar Knolls,NJ,40.810175,-74.458784
18474,subway,300 W Main St,Hudson,MI,41.854844,-84.35695
18475,sonic,3221 W Parkwood Ave,Friendswood,TX,29.463398,-95.227915
18476,sonic,1851 Military Pkwy,Mesquite,TX,32.768211,-96.626177
18477,sonic,3025 N Galloway Ave,Mesquite,TX,32.807322,-96.611806
18478,tacobell,3502 W Van Buren St,Phoenix,AZ,33.451701,-112.134881
18479,checkerspizza,2810 Hillsborough St,Raleigh,NC,35.789246,-78.674575
18481,chinatowninn,520 3rd Ave,Pittsburgh,PA,40.437239,-79.997301
18482,culvers,5019 W Holiday Dr,Peoria,IL,40.774761,-89.671221
18484,culvers,411 S Lincolnway,North Aurora,IL,41.79039,-88.321441
18485,culvers,4011 38th Ave,Moline,IL,41.472238,-90.478532
18487,culvers,645 N Rand Rd,Lake Zurich,IL,42.204692,-88.11165
18488,culvers,803 E Park Ave,Libertyville,IL,42.282204,-87.943252
18489,culvers,17010 Torrence Ave,Lansing,IL,41.58453,-87.558933
18490,culvers,901 W Camp St,East Peoria,IL,40.678631,-89.585925
18491,culvers,1239 N IL83,Grayslake,IL,42.37339,-88.053943
18492,culvers,8000 Miller Rd,Carpentersville,IL,42.121914,-88.337096
18493,culvers,541 Plainfield Rd,Darien,IL,41.754569,-87.959733
18494,culvers,2302 S Neil St,Champaign,IL,40.085995,-88.246574
18495,famousdaves,1229 Simi Town Center Way,Simi Valley,CA,34.28408,-118.77586
18496,tacobell,1451 Benvenue Road,Rocky Mount,NC,35.97918,-77.807978
18499,paexpress,1380 Ernest W Barrett Pkwy NW,Kennesaw,GA,33.996293,-84.590327
18500,kumgo,2149 S Campbell Ave,Springfield,MO,37.17589,-93.29539
18502,kfc,41226 US Highway 19 N,Tarpon Springs,FL,28.1471,-82.7413
18503,fiveguys,158 Everett Ave,Chelsea,MA,42.39409,-71.042404
18505,mcdonalds,5302 N Garland Ave,Garland,TX,32.9624919,-96.64340625
18506,kfc,5004 Slide Rd,Lubbock,TX,33.548,-101.9229
18507,raisingcaneschickenfingers,907 University Ave,Lubbock,TX,33.5872,-101.87058
18508,mcdonalds,6511 82nd St,Lubbock,TX,33.51926317,-101.958253
18509,fazolis,1902 W Loop 289,Lubbock,TX,33.57712,-101.94646
18510,tacobell,5211 DE Zavala Rd,San Antonio,TX,29.564529,-98.587092
18512,chickfila,18203 W Interstate 10,San Antonio,TX,29.613647,-98.603935
18513,mcdonalds,1430 Austin Hwy,San Antonio,TX,29.49034,-98.43704
18514,sonicdrivein,1435 Austin Hwy,San Antonio,TX,29.49301,-98.4367
18517,pdq,4526 4th St N,Saint Petersburg,FL,27.81362157,-82.63914406
18518,raisingcaneschickenfingers,1418 Austin Hwy,San Antonio,TX,29.49155,-98.4382
18519,sonicdrivein,8738 Potranco Rd,San Antonio,TX,29.44464,-98.65948
18520,panerabread,999 E Basse Rd,San Antonio,TX,29.49797,-98.4686
18521,subway,9301 4th St N,Saint Petersburg,FL,27.85683223,-82.63849778
18522,checkers,6200 Dr Martin Luther King Jr St N,Saint Petersburg,FL,27.8285,-82.64704
18524,rayjsamericangrill,9854 Norma Ln,Saint Paul,MN,44.94733,-92.90541
18525,mcdonalds,900 Pleasant Grove Blvd,Roseville,CA,38.78773,-121.29063
18526,subway,1725 S Tamiami Trl,Sarasota,FL,27.3177,-82.5295
18527,newyorkpizzadepartment,5731 Highway 153,Chattanooga,TN,35.15342465,-85.24930655
18528,wendys,4500 Highway 58,Chattanooga,TN,35.08474,-85.19848
18529,sonicdrivein,7420 E Brainerd Rd,Chattanooga,TN,35.01443,-85.16316
18530,fiveguys,121 S Minnesota Ave,Sioux Falls,SD,43.5464,-96.7315
18531,tacojohns,1920 W 12th St,Sioux Falls,SD,43.54427,-96.75324
18532,paexpress,4203 W 41st St,Sioux Falls,SD,43.51472,-96.77734
18534,mcdonalds,2423 Galena Ave,Simi Valley,CA,34.2795,-118.7362
18536,paexpress,21001 N Tatum Blvd,Phoenix,AZ,33.6754,-111.97349
18537,chipotlemexicangrill,2805 N Scottsdale Rd,Scottsdale,AZ,33.47951,-111.92597
18538,chipotlemexicangrill,9010 E Indian Bend Rd,Scottsdale,AZ,33.53876,-111.88778
18539,wendys,1301 Mebane Oaks Rd,Mebane,NC,36.0687,-79.2703
18540,raisingcaneschickenfingers,7386 E Shea Blvd,Scottsdale,AZ,33.58229,-111.92203
18541,fashioncafe,501 W Olympic Blvd,Los Angeles,CA,34.0434707,-118.2609437
18542,burgerking,3141 Ashland Ave,Chicago,IL,41.83692793,-87.66525015
18543,subway,1400 R St,Lincoln,NE,40.81763,-96.7001
18544,sonicdrivein,5601 S 48th St,Lincoln,NE,40.75711,-96.65439
18545,kfc,4001 E Anaheim St,Long Beach,CA,33.782782,-118.1456373
18546,deltaco,1801 E Willow St,Signal Hill,CA,33.80433,-118.16892
18547,mcdonalds,990 N Arizona Ave,Chandler,AZ,33.3204847,-111.8416288
18548,wendys,5757 Wayne Newton Blvd,Las Vegas,NV,36.08462,-115.14975
18549,raisingcanes,2201 War Admiral Way,Lexington,KY,38.04029133,-84.42822412
18550,sonicdrivein,809 S Highway 183,Leander,TX,30.56741,-97.84857
18551,sonicdrivein,1026 S Broadway,Lexington,KY,38.03782,-84.51616
18553,mcdonalds,2359 Richmond Rd,Lexington,KY,38.01619,-84.46141
18554,kfc,1040 N Bell Blvd,Cedar Park,TX,30.5215,-97.83
18556,tacobell,1545 S Highway 183,Leander,TX,30.5596,-97.8455
18557,tamsburgers,11700 Rosecrans Ave,Norwalk,CA,33.901943,-118.08427
18559,tacobell,12156 South St,Artesia,CA,33.858478,-118.072976
18560,mcdonalds,1421 Mission St,Santa Cruz,CA,36.967116,-122.03899
18561,paexpress,129 Los Cerritos Mall,Cerritos,CA,33.86382,-118.09326
18562,qdobamexicangrill,301 N Clippert St,Lansing,MI,42.73649,-84.50906
18563,mcdonalds,2530 E Jolly Rd,Lansing,MI,42.68233,-84.5157
18564,kfc,1925 7th Ave,Marion,IA,42.03302,-91.59062
18565,mcdonalds,2670 FM 423,Little Elm,TX,33.176727,-96.88814
18566,subway,5150 Coolidge Hwy,Royal Oak,MI,42.53875,-83.18184
18567,mcdonalds,4980 Cary Glen Blvd,Cary,NC,35.8193,-78.90189
18568,mcdonalds,1990 El Camino Real,Santa Clara,CA,37.35193,-121.95876
18569,sonicdrivein,305 W 11 Mile Rd,Royal Oak,MI,42.48936,-83.14695
18570,wendys,4590 Park Blvd N,Pinellas Park,FL,27.83903087,-82.69554133
18571,burgerking,3590 Harden Blvd,Lakeland,FL,27.9993,-81.9744
18572,jimmyjohns,4128 S Florida Ave,Lakeland,FL,27.9899,-81.9567
18574,mcdonalds,8001 US Highway 19 N,Pinellas Park,FL,27.844988,-82.68772
18575,mcdonalds,2300 E Bay Dr,Largo,FL,27.917,-82.7633
18576,mcdonalds,860 E Interstate 20,Arlington,TX,32.67553,-97.09341
18577,chickfila,3041 W Camp Wisdom Rd,Grand Prairie,TX,32.64781,-97.05877
18578,sonicdrivein,4111 S Bowen Rd,Arlington,TX,32.67874,-97.1491
18579,paexpress,20783 N 83rd Ave,Peoria,AZ,33.672257,-112.239844
18580,bojanglesfamouschickennbiscuits,1402 W Trade St,Charlotte,NC,35.236391,-80.85838
18581,elpolloloco,16707 Pioneer Blvd,Artesia,CA,33.878723,-118.082712
18582,elpolloloco,1411 Lincoln Blvd,Venice,CA,33.9976,-118.460757
18583,arbys,5200 Calhoun Memorial Hwy,Easley,SC,34.825218,-82.559303
18584,arbys,8349 Two Notch Rd,Columbia,SC,34.085246,-80.937689
18586,arbys,5197 Shore Dr,Virginia Beach,VA,36.906025,-76.151578
18587,arbys,1720 General Booth Blvd,Virginia Beach,VA,36.780852,-76.001515
18589,arbys,1768 Laskin Rd,Virginia Beach,VA,36.85047,-76.026024
18590,arbys,2101 West Main Street,Salem,VA,37.287862,-80.096023
18591,arbys,685 Brandon Ave,Roanoke,VA,37.256934,-79.957766
18592,arbys,9080 W Broad St,Henrico,VA,37.636727,-77.549289
18593,arbys,1401 Jameson Ave SE,Roanoke,VA,37.271818,-79.919915
18594,arbys,3944 Brambleton Ave SW,Roanoke,VA,37.231659,-80.007647
18597,arbys,58 S Carlton St,Harrisonburg,VA,38.443475,-78.856123
18598,arbys,7411 Midlothian Tpke,Richmond,VA,37.499387,-77.532852
18599,arbys,5205 Brook Rd,Richmond,VA,37.60219,-77.454039
18600,arbys,10831 Promenade Lane,Manassas,VA,38.7967,-77.519425
18601,arbys,1202 E LynchburgSalem Hwy,Bedford,VA,37.323604,-79.495288
18603,arbys,13220 Midlothian Turnpike,Midlothian,VA,37.503028,-77.644177
18604,arbys,9874 Liberia Ave,Manassas,VA,38.741455,-77.451666
18605,arbys,4783 S Amherst Hwy,Madison Heights,VA,37.441893,-79.119418
18606,arbys,21717 Timberlake Rd,Lynchburg,VA,37.326647,-79.250656
18607,arbys,3200 W Mercury Blvd,Hampton,VA,37.033187,-76.417821
18608,arbys,109 Market Dr,Emporia,VA,36.703902,-77.541463
18609,arbys,1700 Timberwood Blvd,Charlottesville,VA,38.129807,-78.437118
18610,firehousesubs,8600 Ward Pkwy,Kansas City,MO,38.967384,-94.606619
18611,arbys,193 Grant Ave,Auburn,NY,42.948394,-76.548617
18612,kfc,810 Canandaigua Rd,Geneva,NY,42.85712399,-77.01211988
18614,cdswings,7729 W 92nd Ave,Broomfield,CO,39.863426,-105.08295
18615,sonicdrivein,9500 Federal Blvd,Denver,CO,39.869274,-105.02447
18616,subway,8700 Wadsworth Blvd,Arvada,CO,39.85489,-105.08172
18617,innoutburger,28900 Henry Miller Rd,Gustine,CA,37.10065,-121.01378
18618,dominospizza,501 Old Greenville Hwy Ste 4,Clemson,SC,34.69015,-82.81159
18619,churchschicken,10230 Central Ave NE,Albuquerque,NM,35.072155,-106.53432
18620,kfc,1308 Molalla Ave,Oregon City,OR,45.3358,-122.5908
18621,sonicdrivein,11010 Highway 105 E,Conroe,TX,30.323542,-95.40193
18624,sonicdrivein,17518 State Highway 6,Manvel,TX,29.48051793,-95.39710716
18625,tacobell,3207 W Davis St,Conroe,TX,30.32110481,-95.48691339
18626,mcdonalds,6621 Fannin St,Houston,TX,29.70857,-95.401496
18627,mcdonaldsofrolesville,415 S Main St,Rolesville,NC,35.91689933,-78.46715495
18628,wendys,2071 E Apple Ave,Muskegon,MI,43.2342,-86.1923
18630,kfc,865 Rostraver Rd,Belle Vernon,PA,40.1382,-79.84298
18631,mcdonalds,730 W Norton Ave,Muskegon,MI,43.1912,-86.2619
18633,mcdonalds,3946 Brodhead Rd,Monaca,PA,40.68061,-80.30226
18634,wendys,2340 Salem Rd SE,Conyers,GA,33.6268,-83.9768
18635,mcdonalds,2632 Highway 155,Locust Grove,GA,33.3661,-84.1796
18636,sonicdrivein,1375 Highway 138,Conyers,GA,33.658471,-84.000051
18637,captaindsseafood,19 Miracle Strip Pkwy SW,Fort Walton Beach,FL,30.4044,-86.6157
18638,wawa,4371 Richmond St,Philadelphia,PA,39.996712,-75.074352
18639,mcdonalds,210 Kernstown Commons Blvd,Winchester,VA,39.1196,-78.19632
18640,panerabread,1853 2nd St,Highland Park,IL,42.18626,-87.80129
18642,culvers,220 Oak Creek Plz,Mundelein,IL,42.240189,-87.987713
18643,sonicdrivein,3331 Route 27,Franklin Park,NJ,40.43002763,-74.55639839
18644,popeyeschickenbiscuits,1505 N DuPont Hwy,New Castle,DE,39.691005,-75.581193
18645,mcdonalds,705 Middletown Warwick Rd,Middletown,DE,39.44583,-75.73776
18646,tacobellkfc,1925 Lancaster Ave,Wilmington,DE,39.74699159,-75.5742268
18647,pizzahut,320 S West End Blvd,Quakertown,PA,40.435,-75.3533
18648,mcdonalds,1021 Route 73,Pennsauken,NJ,39.99109,-75.02723
18649,mcdonalds,699 S Military Rd,Fond du Lac,WI,43.76346,-88.46615
18650,mcdonalds,770 W Johnson St,Fond du Lac,WI,43.7839,-88.47512
18651,deltaco,109 Via Pico Plz,San Clemente,CA,33.4371,-117.6221
18652,mcdonalds,901 N Highway 27,Clermont,FL,28.59275,-81.7524
18653,sonicdrivein,1842 Snow Rd,Cleveland,OH,41.40523,-81.69579
18654,pizzahut,7456 Broadview Rd,Cleveland,OH,41.36305,-81.68459
18655,kfc,2930 Carnegie Ave,Cleveland,OH,41.499866,-81.66741
18658,jimmyjohns,7701 W Ridgewood Dr,Cleveland,OH,41.38352,-81.73806
18659,rallys,4154 Lee Rd,Cleveland,OH,41.44655,-81.56519
18660,mcdonalds,9500 Euclid Ave,Cleveland,OH,41.50336,-81.62059
18661,wendys,4372 Liberty Ave,Vermilion,OH,41.4253,-82.3408
18662,subway,170 S Broadway,Saratoga Springs,NY,43.07199,-73.78753
18663,kfc,3010 Route 50,Saratoga Springs,NY,43.09943179,-73.74909639
18665,westchesterburgercompany,275 S Ridge St,Port Chester,NY,40.99988,-73.68072
18666,dunkindonuts,430 Market St,Elmwood Park,NJ,40.89862,-74.11234
18667,mcdonalds,6100 Jefferson Ave,Newport News,VA,37.02093,-76.44534
18668,sonicdrivein,1921 Emmorton Rd,Bel Air,MD,39.50387,-76.32682
18669,kfc,400 N Center St,Westminster,MD,39.57594,-76.98248
18670,chickfila,340 Eisenhower Dr,Hanover,PA,39.82498,-76.9849
18671,kfc,130 Baltimore Pike,Bel Air,MD,39.5326,-76.349
18672,mcdonalds,216 North Ave,Garwood,NJ,40.6541,-74.3211
18674,jimmyjohns,22662 Pontiac Trl,South Lyon,MI,42.442158,-83.6510181
18675,tacobell,22315 Pontiac Trl,South Lyon,MI,42.44419,-83.65078
18676,wendys,728 Route 15 S,Lake Hopatcong,NJ,40.95845,-74.59761
18677,burgerking,22 Hampton House Rd,Newton,NJ,41.0746,-74.7381
18678,bostonmarket,400 Route 211 E,Middletown,NY,41.45432,-74.38669
18679,wendys,78 Brookside Ave,Chester,NY,41.35968032,-74.28361787
18680,wendys,753 Main St,Poughkeepsie,NY,41.6972,-73.9042
18681,wendys,2001 South Rd,Poughkeepsie,NY,41.625353,-73.920853
18682,sonicdrivein,4233 Egan Dr,Savage,MN,44.74586,-93.33301
18683,culvers,525 Village Walk Ln,Johnson Creek,WI,43.08333,-88.76388
18686,mcdonalds,2551 Lafitte Larose Hwy,Marrero,LA,29.85386,-90.10411
18687,raisingcanes,Hw 22,Mandeville,LA,30.3953541,-90.09143099
18688,mcdonalds,3926 52nd St,Kenosha,WI,42.58871,-87.85691
18689,mcdonalds,783 E Main St,Meriden,CT,41.529057,-72.77775
18690,mcdonalds,412 W Main St,Meriden,CT,41.53943,-72.81714
18691,quiznos,4250 NW 20th St,Miami,FL,25.793501,-80.266523
18692,burgerking,4003 W Oakland Park Blvd,Fort Lauderdale,FL,26.165,-80.2032
18693,subway,105 E Flagler St,Miami,FL,25.77438,-80.191734
18694,mcdonalds,4440 Lone Tree Way,Antioch,CA,37.9665,-121.7828
18695,sonicdrivein,559 E Main St,Hendersonville,TN,36.32094,-86.57445
18696,wendys,168 E Main St,Hendersonville,TN,36.30752,-86.60773
18697,panerabread,9970 University Plaza Dr,Fort Myers,FL,26.49206,-81.78898
18698,subway,7770 Preserve Ln,Naples,FL,26.27381,-81.71054
18700,burgerking,200 Sundown,South Elgin,IL,42.0040866,-88.29684237
18701,burgerking,19110 S I 19 Frontage Rd,Green Valley,AZ,31.9092,-110.9852
18703,paexpressinnovationkitchen,3867 E Foothill Blvd,Pasadena,CA,34.15015,-118.077237
18704,dairyqueen,1411 Camp Jackson Rd,East Saint Louis,IL,38.556871,-90.168708
18705,dairyqueen,301 W Main St,Madisonville,TX,30.948552,-95.915326
18707,dairyqueen,1045 W Station St,Kankakee,IL,41.118764,-87.879614
18708,dairyqueen,106 W North Ave,Olney,IL,38.72642,-88.085003
18709,dairyqueen,123 N 14th St,Nederland,TX,29.97319,-93.990996
18710,dairyqueen,827 S Main St,Lumberton,TX,30.239984,-94.195661
18711,dairyqueen,1427 Live Oak St,Marlin,TX,31.306303,-96.876396
